Measurement ID;7710;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;;;;;;;;;
;;30/11/2022 02:10:17;7;DCH;155:45:49;03:46:00;4;1;EQUALIZACAO_4X_C20;2,054198;-0,249106;0;0,93839;0,93839;-0,93839;28,955134;60,857872;31,902738;1,935162;;;;;;;;;;;;
;;30/11/2022 02:12:17;7;DCH;155:47:49;03:48:00;4;1;EQUALIZACAO_4X_C20;2,054087;-0,249106;0;0,946705;0,946705;-0,946705;28,938055;60,857872;31,919817;1,952241;;;;;;;;;;;;
;;30/11/2022 02:14:17;7;DCH;155:49:49;03:50:00;4;1;EQUALIZACAO_4X_C20;2,053864;-0,249106;0;0,955004;0,955004;-0,955004;28,921008;60,857872;31,936864;1,969287;;;;;;;;;;;;
;;30/11/2022 02:16:17;7;DCH;155:51:49;03:51:59;4;1;EQUALIZACAO_4X_C20;2,053642;-0,249151;0;0,963307;0,963307;-0,963307;28,903957;60,857872;31,953915;1,986339;;;;;;;;;;;;
;;30/11/2022 02:18:17;7;DCH;155:53:49;03:54:00;4;1;EQUALIZACAO_4X_C20;2,053419;-0,249106;0;0,971603;0,971603;-0,971603;28,886921;60,857872;31,970952;2,003375;;;;;;;;;;;;
;;30/11/2022 02:20:17;7;DCH;155:55:49;03:56:00;4;1;EQUALIZACAO_4X_C20;2,053308;-0,249151;0;0,979909;0,979909;-0,979909;28,869865;60,857872;31,988007;2,020431;;;;;;;;;;;;
;;30/11/2022 02:22:17;7;DCH;155:57:49;03:58:00;4;1;EQUALIZACAO_4X_C20;2,053086;-0,249106;0;0,988223;0,988223;-0,988223;28,852796;60,857872;32,005076;2,0375;;;;;;;;;;;;
;;30/11/2022 02:24:17;7;DCH;155:59:50;04:00:00;4;1;EQUALIZACAO_4X_C20;2,052864;-0,249106;0;0,996533;0,996533;-0,996533;28,835735;60,857872;32,022138;2,054561;;;;;;;;;;;;
;;30/11/2022 02:26:17;7;DCH;156:01:49;04:02:00;4;1;EQUALIZACAO_4X_C20;2,052752;-0,249151;0;1,004828;1,004828;-1,004828;28,818708;60,857872;32,039165;2,071588;;;;;;;;;;;;
;;30/11/2022 02:28:17;7;DCH;156:03:49;04:04:00;4;1;EQUALIZACAO_4X_C20;2,05253;-0,249151;0;1,013125;1,013125;-1,013125;28,801677;60,857872;32,056196;2,088619;;;;;;;;;;;;
;;30/11/2022 02:30:17;7;DCH;156:05:49;04:06:00;4;1;EQUALIZACAO_4X_C20;2,052308;-0,249151;0;1,021432;1,021432;-1,021432;28,784626;60,857872;32,073246;2,105669;;;;;;;;;;;;
;;30/11/2022 02:32:17;7;DCH;156:07:49;04:08:00;4;1;EQUALIZACAO_4X_C20;2,052085;-0,249151;0;1,029744;1,029744;-1,029744;28,76757;60,857872;32,090303;2,122726;;;;;;;;;;;;
;;30/11/2022 02:34:17;7;DCH;156:09:49;04:10:00;4;1;EQUALIZACAO_4X_C20;2,051974;-0,249106;0;1,03805;1,03805;-1,03805;28,750525;60,857872;32,107348;2,139771;;;;;;;;;;;;
;;30/11/2022 02:36:17;7;DCH;156:11:49;04:12:00;4;1;EQUALIZACAO_4X_C20;2,051752;-0,249106;0;1,046353;1,046353;-1,046353;28,733488;60,857872;32,124384;2,156807;;;;;;;;;;;;
;;30/11/2022 02:38:17;7;DCH;156:13:49;04:14:00;4;1;EQUALIZACAO_4X_C20;2,05153;-0,249106;0;1,054647;1,054647;-1,054647;28,716472;60,857872;32,1414;2,173823;;;;;;;;;;;;
;;30/11/2022 02:40:17;7;DCH;156:15:49;04:16:00;4;1;EQUALIZACAO_4X_C20;2,051418;-0,249106;0;1,062956;1,062956;-1,062956;28,699426;60,857872;32,158446;2,190869;;;;;;;;;;;;
;;30/11/2022 02:42:17;7;DCH;156:17:49;04:18:00;4;1;EQUALIZACAO_4X_C20;2,051196;-0,249106;0;1,071262;1,071262;-1,071262;28,682389;60,857872;32,175484;2,207907;;;;;;;;;;;;
;;30/11/2022 02:44:17;7;DCH;156:19:49;04:20:00;4;1;EQUALIZACAO_4X_C20;2,050974;-0,249106;0;1,07956;1,07956;-1,07956;28,665369;60,857872;32,192503;2,224926;;;;;;;;;;;;
;;30/11/2022 02:46:17;7;DCH;156:21:49;04:22:00;4;1;EQUALIZACAO_4X_C20;2,050751;-0,249106;0;1,087879;1,087879;-1,087879;28,648308;60,857872;32,209564;2,241988;;;;;;;;;;;;
;;30/11/2022 02:48:17;7;DCH;156:23:49;04:24:00;4;1;EQUALIZACAO_4X_C20;2,050529;-0,249151;0;1,096179;1,096179;-1,096179;28,631286;60,857872;32,226586;2,25901;;;;;;;;;;;;
;;30/11/2022 02:50:17;7;DCH;156:25:49;04:25:59;4;1;EQUALIZACAO_4X_C20;2,050418;-0,249106;0;1,104475;1,104475;-1,104475;28,614276;60,857872;32,243596;2,276019;;;;;;;;;;;;
;;30/11/2022 02:52:17;7;DCH;156:27:49;04:28:00;4;1;EQUALIZACAO_4X_C20;2,050195;-0,249151;0;1,112792;1,112792;-1,112792;28,597223;60,857872;32,260649;2,293073;;;;;;;;;;;;
;;30/11/2022 02:54:17;7;DCH;156:29:49;04:30:00;4;1;EQUALIZACAO_4X_C20;2,049973;-0,249106;0;1,121094;1,121094;-1,121094;28,580204;60,857872;32,277668;2,310092;;;;;;;;;;;;
;;30/11/2022 02:56:17;7;DCH;156:31:49;04:31:59;4;1;EQUALIZACAO_4X_C20;2,049751;-0,249151;0;1,129385;1,129385;-1,129385;28,563208;60,857872;32,294664;2,327087;;;;;;;;;;;;
;;30/11/2022 02:58:17;7;DCH;156:33:49;04:34:00;4;1;EQUALIZACAO_4X_C20;2,04964;-0,249106;0;1,137694;1,137694;-1,137694;28,546177;60,857872;32,311695;2,344118;;;;;;;;;;;;
;;30/11/2022 03:00:17;7;DCH;156:35:49;04:36:00;4;1;EQUALIZACAO_4X_C20;2,049417;-0,249106;0;1,145998;1,145998;-1,145998;28,529158;60,857872;32,328714;2,361137;;;;;;;;;;;;
;;30/11/2022 03:02:17;7;DCH;156:37:49;04:38:00;4;1;EQUALIZACAO_4X_C20;2,049195;-0,249151;0;1,15431;1,15431;-1,15431;28,512123;60,857872;32,345749;2,378173;;;;;;;;;;;;
;;30/11/2022 03:04:17;7;DCH;156:39:49;04:40:00;4;1;EQUALIZACAO_4X_C20;2,048972;-0,249106;0;1,162609;1,162609;-1,162609;28,495119;60,857872;32,362754;2,395177;;;;;;;;;;;;
;;30/11/2022 03:06:17;7;DCH;156:41:49;04:42:00;4;1;EQUALIZACAO_4X_C20;2,048861;-0,249151;0;1,170919;1,170919;-1,170919;28,478093;60,857872;32,37978;2,412203;;;;;;;;;;;;
;;30/11/2022 03:08:17;7;DCH;156:43:49;04:43:59;4;1;EQUALIZACAO_4X_C20;2,048639;-0,249151;0;1,179205;1,179205;-1,179205;28,461116;60,857872;32,396757;2,42918;;;;;;;;;;;;
;;30/11/2022 03:10:17;7;DCH;156:45:49;04:46:00;4;1;EQUALIZACAO_4X_C20;2,048417;-0,249106;0;1,187516;1,187516;-1,187516;28,44409;60,857872;32,413782;2,446205;;;;;;;;;;;;
;;30/11/2022 03:12:17;7;DCH;156:47:49;04:47:59;4;1;EQUALIZACAO_4X_C20;2,048194;-0,249106;0;1,195819;1,195819;-1,195819;28,427083;60,857872;32,430789;2,463213;;;;;;;;;;;;
;;30/11/2022 03:14:17;7;DCH;156:49:49;04:50:00;4;1;EQUALIZACAO_4X_C20;2,048083;-0,249151;0;1,204129;1,204129;-1,204129;28,410064;60,857872;32,447808;2,480232;;;;;;;;;;;;
;;30/11/2022 03:16:17;7;DCH;156:51:49;04:51:59;4;1;EQUALIZACAO_4X_C20;2,047861;-0,249106;0;1,212429;1,212429;-1,212429;28,393065;60,857872;32,464807;2,49723;;;;;;;;;;;;
;;30/11/2022 03:18:17;7;DCH;156:53:49;04:54:00;4;1;EQUALIZACAO_4X_C20;2,047638;-0,249151;0;1,220736;1,220736;-1,220736;28,376055;60,857872;32,481817;2,51424;;;;;;;;;;;;
;;30/11/2022 03:20:17;7;DCH;156:55:49;04:55:59;4;1;EQUALIZACAO_4X_C20;2,047527;-0,249106;0;1,229034;1,229034;-1,229034;28,359064;60,857872;32,498808;2,531232;;;;;;;;;;;;
;;30/11/2022 03:22:17;7;DCH;156:57:49;04:58:00;4;1;EQUALIZACAO_4X_C20;2,047305;-0,249106;0;1,237345;1,237345;-1,237345;28,342048;60,857872;32,515824;2,548248;;;;;;;;;;;;
;;30/11/2022 03:24:17;7;DCH;156:59:49;05:00:00;4;1;EQUALIZACAO_4X_C20;2,047082;-0,249106;0;1,245649;1,245649;-1,245649;28,32505;60,857872;32,532822;2,565246;;;;;;;;;;;;
;;30/11/2022 03:26:17;7;DCH;157:01:50;05:02:00;4;1;EQUALIZACAO_4X_C20;2,04686;-0,249151;0;1,253956;1,253956;-1,253956;28,308044;60,857872;32,549828;2,582251;;;;;;;;;;;;
;;30/11/2022 03:28:17;7;DCH;157:03:49;05:04:00;4;1;EQUALIZACAO_4X_C20;2,046638;-0,249151;0;1,262267;1,262267;-1,262267;28,291033;60,857872;32,566839;2,599262;;;;;;;;;;;;
;;30/11/2022 03:30:17;7;DCH;157:05:49;05:06:00;4;1;EQUALIZACAO_4X_C20;2,046415;-0,249151;0;1,27057;1,27057;-1,27057;28,274042;60,857872;32,583831;2,616254;;;;;;;;;;;;
;;30/11/2022 03:32:17;7;DCH;157:07:49;05:08:00;4;1;EQUALIZACAO_4X_C20;2,046304;-0,249106;0;1,278864;1,278864;-1,278864;28,25707;60,857872;32,600803;2,633226;;;;;;;;;;;;
;;30/11/2022 03:34:17;7;DCH;157:09:49;05:10:00;4;1;EQUALIZACAO_4X_C20;2,046082;-0,249106;0;1,287166;1,287166;-1,287166;28,240081;60,857872;32,617791;2,650215;;;;;;;;;;;;
;;30/11/2022 03:36:17;7;DCH;157:11:49;05:12:00;4;1;EQUALIZACAO_4X_C20;2,04586;-0,249151;0;1,295473;1,295473;-1,295473;28,223087;60,857872;32,634785;2,667209;;;;;;;;;;;;
;;30/11/2022 03:38:17;7;DCH;157:13:49;05:14:00;4;1;EQUALIZACAO_4X_C20;2,045637;-0,249151;0;1,303776;1,303776;-1,303776;28,206101;60,857872;32,651772;2,684195;;;;;;;;;;;;
;;30/11/2022 03:40:17;7;DCH;157:15:49;05:16:00;4;1;EQUALIZACAO_4X_C20;2,045415;-0,249106;0;1,312082;1,312082;-1,312082;28,189111;60,857872;32,668762;2,701185;;;;;;;;;;;;
;;30/11/2022 03:42:17;7;DCH;157:17:49;05:18:00;4;1;EQUALIZACAO_4X_C20;2,045304;-0,249106;0;1,320394;1,320394;-1,320394;28,172109;60,857872;32,685763;2,718186;;;;;;;;;;;;
;;30/11/2022 03:44:17;7;DCH;157:19:49;05:19:59;4;1;EQUALIZACAO_4X_C20;2,045081;-0,249106;0;1,328689;1,328689;-1,328689;28,155145;60,857872;32,702727;2,735151;;;;;;;;;;;;
;;30/11/2022 03:46:17;7;DCH;157:21:49;05:22:00;4;1;EQUALIZACAO_4X_C20;2,044859;-0,249151;0;1,337006;1,337006;-1,337006;28,138138;60,857872;32,719734;2,752158;;;;;;;;;;;;
;;30/11/2022 03:48:17;7;DCH;157:23:49;05:24:00;4;1;EQUALIZACAO_4X_C20;2,044637;-0,249106;0;1,345298;1,345298;-1,345298;28,121182;60,857872;32,736691;2,769114;;;;;;;;;;;;
;;30/11/2022 03:50:17;7;DCH;157:25:49;05:26:00;4;1;EQUALIZACAO_4X_C20;2,044414;-0,249151;0;1,353613;1,353613;-1,353613;28,104182;60,857872;32,753691;2,786114;;;;;;;;;;;;
;;30/11/2022 03:52:17;7;DCH;157:27:49;05:28:00;4;1;EQUALIZACAO_4X_C20;2,044303;-0,249151;0;1,361919;1,361919;-1,361919;28,087201;60,857872;32,770672;2,803095;;;;;;;;;;;;
;;30/11/2022 03:54:17;7;DCH;157:29:49;05:30:00;4;1;EQUALIZACAO_4X_C20;2,044081;-0,249151;0;1,370215;1,370215;-1,370215;28,070242;60,857872;32,78763;2,820054;;;;;;;;;;;;
;;30/11/2022 03:56:17;7;DCH;157:31:49;05:32:00;4;1;EQUALIZACAO_4X_C20;2,043858;-0,249106;0;1,378526;1,378526;-1,378526;28,053255;60,857872;32,804617;2,837041;;;;;;;;;;;;
;;30/11/2022 03:58:17;7;DCH;157:33:49;05:34:00;4;1;EQUALIZACAO_4X_C20;2,043636;-0,249151;0;1,386825;1,386825;-1,386825;28,036295;60,857872;32,821577;2,854001;;;;;;;;;;;;
;;30/11/2022 04:00:17;7;DCH;157:35:49;05:36:00;4;1;EQUALIZACAO_4X_C20;2,043414;-0,249106;0;1,395135;1,395135;-1,395135;28,019313;60,857872;32,83856;2,870983;;;;;;;;;;;;
;;30/11/2022 04:02:17;7;DCH;157:37:49;05:37:59;4;1;EQUALIZACAO_4X_C20;2,043302;-0,249106;0;1,403424;1,403424;-1,403424;28,002376;60,857872;32,855496;2,88792;;;;;;;;;;;;
;;30/11/2022 04:04:17;7;DCH;157:39:49;05:40:00;4;1;EQUALIZACAO_4X_C20;2,042969;-0,249151;0;1,411746;1,411746;-1,411746;27,985374;60,857872;32,872499;2,904922;;;;;;;;;;;;
;;30/11/2022 04:06:17;7;DCH;157:41:49;05:42:00;4;1;EQUALIZACAO_4X_C20;2,042858;-0,249151;0;1,420046;1,420046;-1,420046;27,968416;60,857872;32,889457;2,92188;;;;;;;;;;;;
;;30/11/2022 04:08:17;7;DCH;157:43:49;05:44:00;4;1;EQUALIZACAO_4X_C20;2,042635;-0,249151;0;1,428353;1,428353;-1,428353;27,951448;60,857872;32,906425;2,938848;;;;;;;;;;;;
;;30/11/2022 04:10:17;7;DCH;157:45:49;05:46:00;4;1;EQUALIZACAO_4X_C20;2,042413;-0,249151;0;1,436658;1,436658;-1,436658;27,934484;60,857872;32,923389;2,955812;;;;;;;;;;;;
;;30/11/2022 04:12:17;7;DCH;157:47:49;05:48:00;4;1;EQUALIZACAO_4X_C20;2,042302;-0,249151;0;1,444959;1,444959;-1,444959;27,917532;60,857872;32,940341;2,972764;;;;;;;;;;;;
;;30/11/2022 04:14:17;7;DCH;157:49:49;05:50:00;4;1;EQUALIZACAO_4X_C20;2,041968;-0,249151;0;1,453266;1,453266;-1,453266;27,900568;60,857872;32,957305;2,989728;;;;;;;;;;;;
;;30/11/2022 04:16:17;7;DCH;157:51:49;05:52:00;4;1;EQUALIZACAO_4X_C20;2,041857;-0,249106;0;1,461565;1,461565;-1,461565;27,883622;60,857872;32,97425;3,006674;;;;;;;;;;;;
;;30/11/2022 04:18:17;7;DCH;157:53:49;05:54:00;4;1;EQUALIZACAO_4X_C20;2,041635;-0,249151;0;1,469866;1,469866;-1,469866;27,866674;60,857872;32,991199;3,023622;;;;;;;;;;;;
;;30/11/2022 04:20:17;7;DCH;157:55:49;05:55:59;4;1;EQUALIZACAO_4X_C20;2,041412;-0,249106;0;1,478167;1,478167;-1,478167;27,849726;60,857872;33,008147;3,04057;;;;;;;;;;;;
;;30/11/2022 04:22:17;7;DCH;157:57:49;05:58:00;4;1;EQUALIZACAO_4X_C20;2,04119;-0,249106;0;1,486476;1,486476;-1,486476;27,832765;60,857872;33,025107;3,057531;;;;;;;;;;;;
;;30/11/2022 04:24:17;7;DCH;157:59:50;06:00:00;4;1;EQUALIZACAO_4X_C20;2,041079;-0,249106;0;1,494782;1,494782;-1,494782;27,815811;60,857872;33,042061;3,074484;;;;;;;;;;;;
;;30/11/2022 04:26:17;7;DCH;158:01:49;06:02:00;4;1;EQUALIZACAO_4X_C20;2,040857;-0,249106;0;1,503081;1,503081;-1,503081;27,798874;60,857872;33,058999;3,091422;;;;;;;;;;;;
;;30/11/2022 04:28:17;7;DCH;158:03:49;06:04:00;4;1;EQUALIZACAO_4X_C20;2,040634;-0,249151;0;1,51139;1,51139;-1,51139;27,781917;60,857872;33,075955;3,108378;;;;;;;;;;;;
;;30/11/2022 04:30:17;7;DCH;158:05:49;06:06:00;4;1;EQUALIZACAO_4X_C20;2,040412;-0,249151;0;1,51969;1,51969;-1,51969;27,764982;60,857872;33,09289;3,125313;;;;;;;;;;;;
;;30/11/2022 04:32:17;7;DCH;158:07:49;06:08:00;4;1;EQUALIZACAO_4X_C20;2,04019;-0,249106;0;1,527997;1,527997;-1,527997;27,748033;60,857872;33,109839;3,142262;;;;;;;;;;;;
;;30/11/2022 04:34:17;7;DCH;158:09:49;06:10:00;4;1;EQUALIZACAO_4X_C20;2,039967;-0,249151;0;1,536299;1,536299;-1,536299;27,731096;60,857872;33,126776;3,1592;;;;;;;;;;;;
;;30/11/2022 04:36:17;7;DCH;158:11:50;06:12:00;4;1;EQUALIZACAO_4X_C20;2,039856;-0,249106;0;1,544617;1,544617;-1,544617;27,714128;60,857872;33,143745;3,176168;;;;;;;;;;;;
;;30/11/2022 04:38:17;7;DCH;158:13:49;06:14:00;4;1;EQUALIZACAO_4X_C20;2,039634;-0,249106;0;1,55291;1,55291;-1,55291;27,697212;60,857872;33,160661;3,193084;;;;;;;;;;;;
;;30/11/2022 04:40:17;7;DCH;158:15:49;06:16:00;4;1;EQUALIZACAO_4X_C20;2,039411;-0,249151;0;1,561211;1,561211;-1,561211;27,680283;60,857872;33,17759;3,210013;;;;;;;;;;;;
;;30/11/2022 04:42:17;7;DCH;158:17:49;06:18:00;4;1;EQUALIZACAO_4X_C20;2,039189;-0,249106;0;1,569526;1,569526;-1,569526;27,663326;60,857872;33,194547;3,22697;;;;;;;;;;;;
;;30/11/2022 04:44:17;7;DCH;158:19:50;06:20:00;4;1;EQUALIZACAO_4X_C20;2,038967;-0,249106;0;1,577824;1,577824;-1,577824;27,646405;60,857872;33,211467;3,243891;;;;;;;;;;;;
;;30/11/2022 04:46:17;7;DCH;158:21:49;06:21:59;4;1;EQUALIZACAO_4X_C20;2,038744;-0,249151;0;1,58612;1,58612;-1,58612;27,629491;60,857872;33,228382;3,260805;;;;;;;;;;;;
;;30/11/2022 04:48:17;7;DCH;158:23:49;06:24:00;4;1;EQUALIZACAO_4X_C20;2,038633;-0,249151;0;1,59444;1,59444;-1,59444;27,612528;60,857872;33,245344;3,277768;;;;;;;;;;;;
;;30/11/2022 04:50:17;7;DCH;158:25:49;06:26:00;4;1;EQUALIZACAO_4X_C20;2,0383;-0,249151;0;1,602745;1,602745;-1,602745;27,595599;60,857872;33,262273;3,294696;;;;;;;;;;;;
;;30/11/2022 04:52:17;7;DCH;158:27:49;06:28:00;4;1;EQUALIZACAO_4X_C20;2,038188;-0,249106;0;1,611046;1,611046;-1,611046;27,57868;60,857872;33,279193;3,311616;;;;;;;;;;;;
;;30/11/2022 04:54:17;7;DCH;158:29:49;06:30:00;4;1;EQUALIZACAO_4X_C20;2,037966;-0,249106;0;1,619344;1,619344;-1,619344;27,561769;60,857872;33,296103;3,328527;;;;;;;;;;;;
;;30/11/2022 04:56:17;7;DCH;158:31:49;06:32:00;4;1;EQUALIZACAO_4X_C20;2,037744;-0,249106;0;1,627648;1,627648;-1,627648;27,544846;60,857872;33,313026;3,34545;;;;;;;;;;;;
;;30/11/2022 04:58:17;7;DCH;158:33:49;06:34:00;4;1;EQUALIZACAO_4X_C20;2,037521;-0,249106;0;1,635955;1,635955;-1,635955;27,527919;60,857872;33,329953;3,362376;;;;;;;;;;;;
;;30/11/2022 05:00:17;7;DCH;158:35:50;06:36:00;4;1;EQUALIZACAO_4X_C20;2,03741;-0,249106;0;1,644257;1,644257;-1,644257;27,511003;60,857872;33,346869;3,379292;;;;;;;;;;;;
;;30/11/2022 05:02:17;7;DCH;158:37:49;06:38:00;4;1;EQUALIZACAO_4X_C20;2,037188;-0,249151;0;1,652565;1,652565;-1,652565;27,494078;60,857872;33,363794;3,396217;;;;;;;;;;;;
;;30/11/2022 05:04:17;7;DCH;158:39:49;06:40:00;4;1;EQUALIZACAO_4X_C20;2,036965;-0,249106;0;1,660874;1,660874;-1,660874;27,477153;60,857872;33,380719;3,413142;;;;;;;;;;;;
;;30/11/2022 05:06:17;7;DCH;158:41:49;06:42:00;4;1;EQUALIZACAO_4X_C20;2,036743;-0,249106;0;1,669179;1,669179;-1,669179;27,460238;60,857872;33,397635;3,430058;;;;;;;;;;;;
;;30/11/2022 05:08:17;7;DCH;158:43:49;06:44:00;4;1;EQUALIZACAO_4X_C20;2,036521;-0,249106;0;1,67748;1,67748;-1,67748;27,443331;60,857872;33,414542;3,446965;;;;;;;;;;;;
;;30/11/2022 05:10:17;7;DCH;158:45:49;06:46:00;4;1;EQUALIZACAO_4X_C20;2,036298;-0,249106;0;1,685786;1,685786;-1,685786;27,426417;60,857872;33,431455;3,463878;;;;;;;;;;;;
;;30/11/2022 05:12:17;7;DCH;158:47:49;06:47:59;4;1;EQUALIZACAO_4X_C20;2,036076;-0,249106;0;1,694078;1,694078;-1,694078;27,409533;60,857872;33,44834;3,480763;;;;;;;;;;;;
;;30/11/2022 05:14:17;7;DCH;158:49:49;06:50:00;4;1;EQUALIZACAO_4X_C20;2,035854;-0,249151;0;1,702394;1,702394;-1,702394;27,3926;60,857872;33,465272;3,497695;;;;;;;;;;;;
;;30/11/2022 05:16:17;7;DCH;158:51:49;06:52:00;4;1;EQUALIZACAO_4X_C20;2,035743;-0,249106;0;1,71069;1,71069;-1,71069;27,375713;60,857872;33,482159;3,514583;;;;;;;;;;;;
;;30/11/2022 05:18:17;7;DCH;158:53:49;06:54:00;4;1;EQUALIZACAO_4X_C20;2,03552;-0,249151;0;1,718994;1,718994;-1,718994;27,358808;60,857872;33,499064;3,531487;;;;;;;;;;;;
;;30/11/2022 05:20:17;7;DCH;158:55:49;06:56:00;4;1;EQUALIZACAO_4X_C20;2,035298;-0,249106;0;1,7273;1,7273;-1,7273;27,341904;60,857872;33,515969;3,548392;;;;;;;;;;;;
;;30/11/2022 05:22:17;7;DCH;158:57:49;06:58:00;4;1;EQUALIZACAO_4X_C20;2,035075;-0,249106;0;1,735609;1,735609;-1,735609;27,324992;60,857872;33,53288;3,565304;;;;;;;;;;;;
;;30/11/2022 05:24:17;7;DCH;158:59:50;07:00:00;4;1;EQUALIZACAO_4X_C20;2,034853;-0,249151;0;1,74392;1,74392;-1,74392;27,30808;60,857872;33,549792;3,582215;;;;;;;;;;;;
;;30/11/2022 05:26:17;7;DCH;159:01:49;07:02:00;4;1;EQUALIZACAO_4X_C20;2,034742;-0,249106;0;1,752218;1,752218;-1,752218;27,291195;60,857872;33,566677;3,5991;;;;;;;;;;;;
;;30/11/2022 05:28:17;7;DCH;159:03:49;07:04:00;4;1;EQUALIZACAO_4X_C20;2,034408;-0,249151;0;1,760522;1,760522;-1,760522;27,274301;60,857872;33,583571;3,615995;;;;;;;;;;;;
;;30/11/2022 05:30:17;7;DCH;159:05:50;07:06:00;4;1;EQUALIZACAO_4X_C20;2,034297;-0,249151;0;1,768832;1,768832;-1,768832;27,257396;60,857872;33,600477;3,6329;;;;;;;;;;;;
;;30/11/2022 05:32:17;7;DCH;159:07:49;07:08:00;4;1;EQUALIZACAO_4X_C20;2,034075;-0,249151;0;1,777132;1,777132;-1,777132;27,240511;60,857872;33,617362;3,649785;;;;;;;;;;;;
;;30/11/2022 05:34:17;7;DCH;159:09:49;07:09:59;4;1;EQUALIZACAO_4X_C20;2,033853;-0,249106;0;1,785423;1,785423;-1,785423;27,223648;60,857872;33,634224;3,666648;;;;;;;;;;;;
;;30/11/2022 05:36:17;7;DCH;159:11:49;07:12:00;4;1;EQUALIZACAO_4X_C20;2,03363;-0,249106;0;1,793742;1,793742;-1,793742;27,206729;60,857872;33,651143;3,683566;;;;;;;;;;;;
;;30/11/2022 05:38:17;7;DCH;159:13:49;07:14:00;4;1;EQUALIZACAO_4X_C20;2,033408;-0,249151;0;1,802047;1,802047;-1,802047;27,189841;60,857872;33,668032;3,700455;;;;;;;;;;;;
;;30/11/2022 05:40:17;7;DCH;159:15:49;07:16:00;4;1;EQUALIZACAO_4X_C20;2,033185;-0,249106;0;1,810349;1,810349;-1,810349;27,172961;60,857872;33,684911;3,717334;;;;;;;;;;;;
;;30/11/2022 05:42:17;7;DCH;159:17:49;07:18:00;4;1;EQUALIZACAO_4X_C20;2,032963;-0,249151;0;1,818647;1,818647;-1,818647;27,15609;60,857872;33,701783;3,734206;;;;;;;;;;;;
;;30/11/2022 05:44:17;7;DCH;159:19:49;07:20:00;4;1;EQUALIZACAO_4X_C20;2,032852;-0,249106;0;1,826949;1,826949;-1,826949;27,139212;60,857872;33,718661;3,751084;;;;;;;;;;;;
;;30/11/2022 05:46:17;7;DCH;159:21:49;07:22:00;4;1;EQUALIZACAO_4X_C20;2,03263;-0,249106;0;1,835257;1,835257;-1,835257;27,122325;60,857872;33,735547;3,767971;;;;;;;;;;;;
;;30/11/2022 05:48:17;7;DCH;159:23:49;07:24:00;4;1;EQUALIZACAO_4X_C20;2,032407;-0,249151;0;1,843567;1,843567;-1,843567;27,105435;60,857872;33,752437;3,784861;;;;;;;;;;;;
;;30/11/2022 05:50:17;7;DCH;159:25:49;07:25:59;4;1;EQUALIZACAO_4X_C20;2,032185;-0,249106;0;1,851866;1,851866;-1,851866;27,08857;60,857872;33,769303;3,801726;;;;;;;;;;;;
;;30/11/2022 05:52:17;7;DCH;159:27:49;07:28:00;4;1;EQUALIZACAO_4X_C20;2,031963;-0,249106;0;1,860169;1,860169;-1,860169;27,071696;60,857872;33,786176;3,818599;;;;;;;;;;;;
;;30/11/2022 05:54:17;7;DCH;159:29:49;07:30:00;4;1;EQUALIZACAO_4X_C20;2,03174;-0,249106;0;1,868471;1,868471;-1,868471;27,054829;60,857872;33,803043;3,835466;;;;;;;;;;;;
;;30/11/2022 05:56:17;7;DCH;159:31:49;07:32:00;4;1;EQUALIZACAO_4X_C20;2,031518;-0,249151;0;1,876771;1,876771;-1,876771;27,037967;60,857872;33,819906;3,852329;;;;;;;;;;;;
;;30/11/2022 05:58:17;7;DCH;159:33:49;07:33:59;4;1;EQUALIZACAO_4X_C20;2,031295;-0,249151;0;1,885073;1,885073;-1,885073;27,021101;60,857872;33,836772;3,869195;;;;;;;;;;;;
;;30/11/2022 06:00:17;7;DCH;159:35:49;07:36:00;4;1;EQUALIZACAO_4X_C20;2,031184;-0,249106;0;1,893395;1,893395;-1,893395;27,004197;60,857872;33,853675;3,886099;;;;;;;;;;;;
;;30/11/2022 06:02:17;7;DCH;159:37:49;07:38:00;4;1;EQUALIZACAO_4X_C20;2,030962;-0,249106;0;1,9017;1,9017;-1,9017;26,987329;60,857872;33,870544;3,902967;;;;;;;;;;;;
;;30/11/2022 06:04:17;7;DCH;159:39:49;07:40:00;4;1;EQUALIZACAO_4X_C20;2,030628;-0,249106;0;1,910004;1,910004;-1,910004;26,970466;60,857872;33,887406;3,91983;;;;;;;;;;;;
;;30/11/2022 06:06:17;7;DCH;159:41:49;07:41:59;4;1;EQUALIZACAO_4X_C20;2,030517;-0,249151;0;1,91829;1,91829;-1,91829;26,953641;60,857872;33,904232;3,936655;;;;;;;;;;;;
;;30/11/2022 06:08:17;7;DCH;159:43:49;07:44:00;4;1;EQUALIZACAO_4X_C20;2,030295;-0,249061;0;1,926598;1,926598;-1,926598;26,936771;60,857872;33,921101;3,953525;;;;;;;;;;;;
