Measurement ID;7609;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;23/11/2022 00:15:25;7;DCH;103:45:19;00:52:00;3;1;EQUALIZACAO_4X_C20;2,058739;-0,236082;0;0,204586;0,204586;-0,204586;24,449356;43,844381;19,395025;0,420722;;;;;;;;;;;;
;;23/11/2022 00:17:25;7;DCH;103:47:19;00:54:00;3;1;EQUALIZACAO_4X_C20;2,058739;-0,236037;0;0,212468;0,212468;-0,212468;24,433129;43,844381;19,411252;0,436949;;;;;;;;;;;;
;;23/11/2022 00:19:25;7;DCH;103:49:19;00:56:00;3;1;EQUALIZACAO_4X_C20;2,058628;-0,236082;0;0,220334;0,220334;-0,220334;24,416934;43,844381;19,427447;0,453144;;;;;;;;;;;;
;;23/11/2022 00:21:25;7;DCH;103:51:19;00:58:00;3;1;EQUALIZACAO_4X_C20;2,058628;-0,236082;0;0,228201;0,228201;-0,228201;24,400739;43,844381;19,443642;0,469339;;;;;;;;;;;;
;;23/11/2022 00:23:25;7;DCH;103:53:19;01:00:00;3;1;EQUALIZACAO_4X_C20;2,058516;-0,236082;0;0,236071;0,236071;-0,236071;24,384539;43,844381;19,459842;0,485539;;;;;;;;;;;;
;;23/11/2022 00:25:25;7;DCH;103:55:19;01:02:00;3;1;EQUALIZACAO_4X_C20;2,058405;-0,236082;0;0,243931;0,243931;-0,243931;24,368359;43,844381;19,476022;0,501719;;;;;;;;;;;;
;;23/11/2022 00:27:25;7;DCH;103:57:19;01:04:00;3;1;EQUALIZACAO_4X_C20;2,058405;-0,236082;0;0,251811;0,251811;-0,251811;24,352139;43,844381;19,492241;0,517939;;;;;;;;;;;;
;;23/11/2022 00:29:25;7;DCH;103:59:19;01:05:59;3;1;EQUALIZACAO_4X_C20;2,058294;-0,236082;0;0,259665;0,259665;-0,259665;24,335972;43,844381;19,508409;0,534106;;;;;;;;;;;;
;;23/11/2022 00:31:25;7;DCH;104:01:19;01:07:59;3;1;EQUALIZACAO_4X_C20;2,058183;-0,236037;0;0,267534;0,267534;-0,267534;24,319776;43,844381;19,524605;0,550302;;;;;;;;;;;;
;;23/11/2022 00:33:25;7;DCH;104:03:19;01:09:59;3;1;EQUALIZACAO_4X_C20;2,058183;-0,236082;0;0,275403;0,275403;-0,275403;24,30358;43,844381;19,540801;0,566498;;;;;;;;;;;;
;;23/11/2022 00:35:25;7;DCH;104:05:19;01:11:59;3;1;EQUALIZACAO_4X_C20;2,058072;-0,236037;0;0,28328;0,28328;-0,28328;24,287368;43,844381;19,557013;0,58271;;;;;;;;;;;;
;;23/11/2022 00:37:25;7;DCH;104:07:19;01:14:00;3;1;EQUALIZACAO_4X_C20;2,057961;-0,236037;0;0,291152;0,291152;-0,291152;24,271168;43,844381;19,573213;0,59891;;;;;;;;;;;;
;;23/11/2022 00:39:25;7;DCH;104:09:19;01:16:00;3;1;EQUALIZACAO_4X_C20;2,057849;-0,236037;0;0,299017;0,299017;-0,299017;24,254984;43,844381;19,589397;0,615094;;;;;;;;;;;;
;;23/11/2022 00:41:25;7;DCH;104:11:19;01:17:59;3;1;EQUALIZACAO_4X_C20;2,057738;-0,236082;0;0,306883;0,306883;-0,306883;24,238796;43,844381;19,605585;0,631282;;;;;;;;;;;;
;;23/11/2022 00:43:25;7;DCH;104:13:19;01:19:59;3;1;EQUALIZACAO_4X_C20;2,057627;-0,236082;0;0,314753;0,314753;-0,314753;24,222603;43,844381;19,621778;0,647475;;;;;;;;;;;;
;;23/11/2022 00:45:25;7;DCH;104:15:19;01:22:00;3;1;EQUALIZACAO_4X_C20;2,057516;-0,236082;0;0,322622;0,322622;-0,322622;24,206412;43,844381;19,637969;0,663666;;;;;;;;;;;;
;;23/11/2022 00:47:25;7;DCH;104:17:19;01:24:00;3;1;EQUALIZACAO_4X_C20;2,057405;-0,236082;0;0,330498;0,330498;-0,330498;24,190207;43,844381;19,654174;0,679871;;;;;;;;;;;;
;;23/11/2022 00:49:25;7;DCH;104:19:19;01:26:00;3;1;EQUALIZACAO_4X_C20;2,057293;-0,236082;0;0,338363;0,338363;-0,338363;24,174024;43,844381;19,670356;0,696054;;;;;;;;;;;;
;;23/11/2022 00:51:25;7;DCH;104:21:19;01:28:00;3;1;EQUALIZACAO_4X_C20;2,057182;-0,236082;0;0,346228;0,346228;-0,346228;24,157844;43,844381;19,686537;0,712234;;;;;;;;;;;;
;;23/11/2022 00:53:25;7;DCH;104:23:19;01:30:00;3;1;EQUALIZACAO_4X_C20;2,057071;-0,236082;0;0,354098;0,354098;-0,354098;24,141656;43,844381;19,702725;0,728423;;;;;;;;;;;;
;;23/11/2022 00:55:25;7;DCH;104:25:19;01:32:00;3;1;EQUALIZACAO_4X_C20;2,05696;-0,236037;0;0,361969;0,361969;-0,361969;24,125464;43,844381;19,718917;0,744614;;;;;;;;;;;;
;;23/11/2022 00:57:25;7;DCH;104:27:19;01:34:00;3;1;EQUALIZACAO_4X_C20;2,056849;-0,236082;0;0,369842;0,369842;-0,369842;24,109271;43,844381;19,735109;0,760807;;;;;;;;;;;;
;;23/11/2022 00:59:25;7;DCH;104:29:19;01:35:59;3;1;EQUALIZACAO_4X_C20;2,056626;-0,236037;0;0,377693;0,377693;-0,377693;24,093124;43,844381;19,751257;0,776955;;;;;;;;;;;;
;;23/11/2022 01:01:25;7;DCH;104:31:19;01:38:00;3;1;EQUALIZACAO_4X_C20;2,056515;-0,236037;0;0,385575;0,385575;-0,385575;24,076912;43,844381;19,767468;0,793166;;;;;;;;;;;;
;;23/11/2022 01:03:25;7;DCH;104:33:19;01:40:00;3;1;EQUALIZACAO_4X_C20;2,056404;-0,236082;0;0,393438;0,393438;-0,393438;24,060743;43,844381;19,783638;0,809335;;;;;;;;;;;;
;;23/11/2022 01:05:25;7;DCH;104:35:19;01:42:00;3;1;EQUALIZACAO_4X_C20;2,056293;-0,236037;0;0,401311;0,401311;-0,401311;24,044555;43,844381;19,799826;0,825523;;;;;;;;;;;;
;;23/11/2022 01:07:25;7;DCH;104:37:19;01:44:00;3;1;EQUALIZACAO_4X_C20;2,05607;-0,236082;0;0,409184;0,409184;-0,409184;24,028365;43,844381;19,816016;0,841713;;;;;;;;;;;;
;;23/11/2022 01:09:25;7;DCH;104:39:19;01:46:00;3;1;EQUALIZACAO_4X_C20;2,055959;-0,236082;0;0,417051;0,417051;-0,417051;24,012191;43,844381;19,832189;0,857887;;;;;;;;;;;;
;;23/11/2022 01:11:25;7;DCH;104:41:19;01:48:00;3;1;EQUALIZACAO_4X_C20;2,055848;-0,236082;0;0,424906;0,424906;-0,424906;23,996041;43,844381;19,84834;0,874037;;;;;;;;;;;;
;;23/11/2022 01:13:25;7;DCH;104:43:19;01:50:00;3;1;EQUALIZACAO_4X_C20;2,055626;-0,236037;0;0,432778;0,432778;-0,432778;23,97986;43,844381;19,864521;0,890218;;;;;;;;;;;;
;;23/11/2022 01:15:25;7;DCH;104:45:19;01:52:00;3;1;EQUALIZACAO_4X_C20;2,055515;-0,236082;0;0,440648;0,440648;-0,440648;23,963681;43,844381;19,8807;0,906397;;;;;;;;;;;;
;;23/11/2022 01:17:25;7;DCH;104:47:19;01:54:00;3;1;EQUALIZACAO_4X_C20;2,055403;-0,236037;0;0,448511;0,448511;-0,448511;23,947519;43,844381;19,896862;0,922559;;;;;;;;;;;;
;;23/11/2022 01:19:25;7;DCH;104:49:19;01:56:00;3;1;EQUALIZACAO_4X_C20;2,055292;-0,236082;0;0,456394;0,456394;-0,456394;23,931317;43,844381;19,913064;0,938761;;;;;;;;;;;;
;;23/11/2022 01:21:25;7;DCH;104:51:19;01:58:00;3;1;EQUALIZACAO_4X_C20;2,05507;-0,236037;0;0,464253;0,464253;-0,464253;23,915165;43,844381;19,929215;0,954913;;;;;;;;;;;;
;;23/11/2022 01:23:25;7;DCH;104:53:19;02:00:00;3;1;EQUALIZACAO_4X_C20;2,054959;-0,236037;0;0,472126;0,472126;-0,472126;23,898987;43,844381;19,945394;0,971091;;;;;;;;;;;;
;;23/11/2022 01:25:25;7;DCH;104:55:19;02:02:00;3;1;EQUALIZACAO_4X_C20;2,054736;-0,236082;0;0,479994;0,479994;-0,479994;23,882819;43,844381;19,961562;0,987259;;;;;;;;;;;;
;;23/11/2022 01:27:25;7;DCH;104:57:19;02:04:00;3;1;EQUALIZACAO_4X_C20;2,054625;-0,236082;0;0,487862;0,487862;-0,487862;23,866653;43,844381;19,977728;1,003425;;;;;;;;;;;;
;;23/11/2022 01:29:25;7;DCH;104:59:19;02:06:00;3;1;EQUALIZACAO_4X_C20;2,054403;-0,236082;0;0,495733;0,495733;-0,495733;23,850482;43,844381;19,993899;1,019596;;;;;;;;;;;;
;;23/11/2022 01:31:25;7;DCH;105:01:19;02:08:00;3;1;EQUALIZACAO_4X_C20;2,054292;-0,236037;0;0,5036;0,5036;-0,5036;23,83432;43,844381;20,01006;1,035758;;;;;;;;;;;;
;;23/11/2022 01:33:25;7;DCH;105:03:19;02:10:00;3;1;EQUALIZACAO_4X_C20;2,054069;-0,236037;0;0,511475;0,511475;-0,511475;23,818145;43,844381;20,026236;1,051934;;;;;;;;;;;;
;;23/11/2022 01:35:25;7;DCH;105:05:19;02:12:00;3;1;EQUALIZACAO_4X_C20;2,053958;-0,236037;0;0,51934;0,51934;-0,51934;23,801988;43,844381;20,042393;1,06809;;;;;;;;;;;;
;;23/11/2022 01:37:25;7;DCH;105:07:19;02:13:59;3;1;EQUALIZACAO_4X_C20;2,053736;-0,236037;0;0,5272;0,5272;-0,5272;23,785845;43,844381;20,058536;1,084233;;;;;;;;;;;;
;;23/11/2022 01:39:25;7;DCH;105:09:19;02:16:00;3;1;EQUALIZACAO_4X_C20;2,053624;-0,236082;0;0,53508;0,53508;-0,53508;23,769662;43,844381;20,074718;1,100416;;;;;;;;;;;;
;;23/11/2022 01:41:25;7;DCH;105:11:19;02:18:00;3;1;EQUALIZACAO_4X_C20;2,053402;-0,236082;0;0,542953;0,542953;-0,542953;23,753495;43,844381;20,090885;1,116583;;;;;;;;;;;;
;;23/11/2022 01:43:25;7;DCH;105:13:19;02:19:59;3;1;EQUALIZACAO_4X_C20;2,053291;-0,236037;0;0,550803;0,550803;-0,550803;23,737376;43,844381;20,107005;1,132702;;;;;;;;;;;;
;;23/11/2022 01:45:25;7;DCH;105:15:19;02:22:00;3;1;EQUALIZACAO_4X_C20;2,053069;-0,236082;0;0,558686;0,558686;-0,558686;23,721191;43,844381;20,12319;1,148887;;;;;;;;;;;;
;;23/11/2022 01:47:25;7;DCH;105:17:19;02:23:59;3;1;EQUALIZACAO_4X_C20;2,052957;-0,236082;0;0,56655;0,56655;-0,56655;23,705045;43,844381;20,139335;1,165033;;;;;;;;;;;;
;;23/11/2022 01:49:25;7;DCH;105:19:19;02:25:59;3;1;EQUALIZACAO_4X_C20;2,052735;-0,236082;0;0,574411;0,574411;-0,574411;23,688907;43,844381;20,155474;1,181171;;;;;;;;;;;;
;;23/11/2022 01:51:25;7;DCH;105:21:19;02:27:59;3;1;EQUALIZACAO_4X_C20;2,052624;-0,236037;0;0,582289;0,582289;-0,582289;23,672736;43,844381;20,171645;1,197342;;;;;;;;;;;;
;;23/11/2022 01:53:25;7;DCH;105:23:19;02:30:00;3;1;EQUALIZACAO_4X_C20;2,052401;-0,236082;0;0,59016;0,59016;-0,59016;23,656582;43,844381;20,187799;1,213496;;;;;;;;;;;;
;;23/11/2022 01:55:25;7;DCH;105:25:19;02:32:00;3;1;EQUALIZACAO_4X_C20;2,05229;-0,236037;0;0,598018;0,598018;-0,598018;23,640454;43,844381;20,203927;1,229624;;;;;;;;;;;;
;;23/11/2022 01:57:25;7;DCH;105:27:19;02:34:00;3;1;EQUALIZACAO_4X_C20;2,052068;-0,236082;0;0,605903;0,605903;-0,605903;23,624273;43,844381;20,220107;1,245805;;;;;;;;;;;;
;;23/11/2022 01:59:25;7;DCH;105:29:19;02:36:00;3;1;EQUALIZACAO_4X_C20;2,051957;-0,236082;0;0,613755;0,613755;-0,613755;23,60816;43,844381;20,236221;1,261918;;;;;;;;;;;;
;;23/11/2022 02:01:25;7;DCH;105:31:19;02:38:00;3;1;EQUALIZACAO_4X_C20;2,051734;-0,236082;0;0,621638;0,621638;-0,621638;23,591986;43,844381;20,252395;1,278092;;;;;;;;;;;;
;;23/11/2022 02:03:25;7;DCH;105:33:19;02:39:59;3;1;EQUALIZACAO_4X_C20;2,051623;-0,236082;0;0,629489;0,629489;-0,629489;23,575878;43,844381;20,268502;1,2942;;;;;;;;;;;;
;;23/11/2022 02:05:25;7;DCH;105:35:19;02:42:00;3;1;EQUALIZACAO_4X_C20;2,051401;-0,236037;0;0,637374;0,637374;-0,637374;23,559703;43,844381;20,284678;1,310376;;;;;;;;;;;;
;;23/11/2022 02:07:25;7;DCH;105:37:19;02:44:00;3;1;EQUALIZACAO_4X_C20;2,051178;-0,236037;0;0,645246;0,645246;-0,645246;23,543555;43,844381;20,300826;1,326523;;;;;;;;;;;;
;;23/11/2022 02:09:25;7;DCH;105:39:19;02:46:00;3;1;EQUALIZACAO_4X_C20;2,051067;-0,236037;0;0,653113;0,653113;-0,653113;23,527417;43,844381;20,316963;1,342661;;;;;;;;;;;;
;;23/11/2022 02:11:25;7;DCH;105:41:19;02:48:00;3;1;EQUALIZACAO_4X_C20;2,050845;-0,236082;0;0,660968;0,660968;-0,660968;23,511308;43,844381;20,333073;1,35877;;;;;;;;;;;;
;;23/11/2022 02:13:25;7;DCH;105:43:19;02:50:00;3;1;EQUALIZACAO_4X_C20;2,050734;-0,236037;0;0,668839;0,668839;-0,668839;23,495165;43,844381;20,349216;1,374913;;;;;;;;;;;;
;;23/11/2022 02:15:25;7;DCH;105:45:19;02:51:59;3;1;EQUALIZACAO_4X_C20;2,050511;-0,236082;0;0,676713;0,676713;-0,676713;23,47902;43,844381;20,365361;1,391059;;;;;;;;;;;;
;;23/11/2022 02:17:25;7;DCH;105:47:19;02:54:00;3;1;EQUALIZACAO_4X_C20;2,0504;-0,236082;0;0,68459;0,68459;-0,68459;23,462868;43,844381;20,381513;1,40721;;;;;;;;;;;;
;;23/11/2022 02:19:25;7;DCH;105:49:19;02:56:00;3;1;EQUALIZACAO_4X_C20;2,050178;-0,236037;0;0,692458;0,692458;-0,692458;23,446737;43,844381;20,397644;1,423341;;;;;;;;;;;;
;;23/11/2022 02:21:25;7;DCH;105:51:19;02:58:00;3;1;EQUALIZACAO_4X_C20;2,049956;-0,236082;0;0,700319;0,700319;-0,700319;23,430621;43,844381;20,41376;1,439458;;;;;;;;;;;;
;;23/11/2022 02:23:25;7;DCH;105:53:19;02:59:59;3;1;EQUALIZACAO_4X_C20;2,049844;-0,236082;0;0,708179;0,708179;-0,708179;23,414508;43,844381;20,429873;1,45557;;;;;;;;;;;;
;;23/11/2022 02:25:25;7;DCH;105:55:19;03:02:00;3;1;EQUALIZACAO_4X_C20;2,049622;-0,236082;0;0,716048;0,716048;-0,716048;23,398379;43,844381;20,446002;1,471699;;;;;;;;;;;;
;;23/11/2022 02:27:25;7;DCH;105:57:19;03:04:00;3;1;EQUALIZACAO_4X_C20;2,0494;-0,236037;0;0,723932;0,723932;-0,723932;23,382221;43,844381;20,462159;1,487857;;;;;;;;;;;;
;;23/11/2022 02:29:25;7;DCH;105:59:19;03:05:59;3;1;EQUALIZACAO_4X_C20;2,049288;-0,236082;0;0,73179;0,73179;-0,73179;23,366118;43,844381;20,478263;1,50396;;;;;;;;;;;;
;;23/11/2022 02:31:25;7;DCH;106:01:19;03:08:00;3;1;EQUALIZACAO_4X_C20;2,049066;-0,236037;0;0,739668;0,739668;-0,739668;23,349974;43,844381;20,494407;1,520104;;;;;;;;;;;;
;;23/11/2022 02:33:25;7;DCH;106:03:19;03:10:00;3;1;EQUALIZACAO_4X_C20;2,048955;-0,236082;0;0,74753;0,74753;-0,74753;23,333864;43,844381;20,510517;1,536214;;;;;;;;;;;;
;;23/11/2022 02:35:26;7;DCH;106:05:19;03:12:00;3;1;EQUALIZACAO_4X_C20;2,048733;-0,236082;0;0,755397;0,755397;-0,755397;23,317747;43,844381;20,526634;1,552331;;;;;;;;;;;;
;;23/11/2022 02:37:25;7;DCH;106:07:19;03:14:00;3;1;EQUALIZACAO_4X_C20;2,04851;-0,236037;0;0,763271;0,763271;-0,763271;23,301615;43,844381;20,542765;1,568463;;;;;;;;;;;;
;;23/11/2022 02:39:25;7;DCH;106:09:19;03:16:00;3;1;EQUALIZACAO_4X_C20;2,048399;-0,236037;0;0,771139;0,771139;-0,771139;23,285497;43,844381;20,558883;1,584581;;;;;;;;;;;;
;;23/11/2022 02:41:25;7;DCH;106:11:19;03:18:00;3;1;EQUALIZACAO_4X_C20;2,048177;-0,236037;0;0,779006;0,779006;-0,779006;23,269385;43,844381;20,574996;1,600693;;;;;;;;;;;;
;;23/11/2022 02:43:25;7;DCH;106:13:19;03:20:00;3;1;EQUALIZACAO_4X_C20;2,047954;-0,236082;0;0,786879;0,786879;-0,786879;23,253259;43,844381;20,591121;1,616819;;;;;;;;;;;;
;;23/11/2022 02:45:25;7;DCH;106:15:19;03:22:00;3;1;EQUALIZACAO_4X_C20;2,047732;-0,236082;0;0,79474;0,79474;-0,79474;23,237162;43,844381;20,607219;1,632916;;;;;;;;;;;;
;;23/11/2022 02:47:25;7;DCH;106:17:19;03:24:00;3;1;EQUALIZACAO_4X_C20;2,047621;-0,236037;0;0,802607;0,802607;-0,802607;23,221052;43,844381;20,623329;1,649026;;;;;;;;;;;;
;;23/11/2022 02:49:25;7;DCH;106:19:19;03:26:00;3;1;EQUALIZACAO_4X_C20;2,047398;-0,236082;0;0,810475;0,810475;-0,810475;23,204941;43,844381;20,639439;1,665137;;;;;;;;;;;;
;;23/11/2022 02:51:25;7;DCH;106:21:19;03:28:00;3;1;EQUALIZACAO_4X_C20;2,047287;-0,236082;0;0,818345;0,818345;-0,818345;23,188829;43,844381;20,655552;1,681249;;;;;;;;;;;;
;;23/11/2022 02:53:25;7;DCH;106:23:19;03:30:00;3;1;EQUALIZACAO_4X_C20;2,047065;-0,236082;0;0,826221;0,826221;-0,826221;23,172706;43,844381;20,671675;1,697372;;;;;;;;;;;;
;;23/11/2022 02:55:25;7;DCH;106:25:19;03:32:00;3;1;EQUALIZACAO_4X_C20;2,046842;-0,236082;0;0,834075;0,834075;-0,834075;23,156628;43,844381;20,687752;1,71345;;;;;;;;;;;;
;;23/11/2022 02:57:25;7;DCH;106:27:19;03:34:00;3;1;EQUALIZACAO_4X_C20;2,046731;-0,236037;0;0,841948;0,841948;-0,841948;23,140516;43,844381;20,703865;1,729562;;;;;;;;;;;;
;;23/11/2022 02:59:25;7;DCH;106:29:19;03:36:00;3;1;EQUALIZACAO_4X_C20;2,046509;-0,236037;0;0,849823;0,849823;-0,849823;23,124399;43,844381;20,719982;1,745679;;;;;;;;;;;;
;;23/11/2022 03:01:25;7;DCH;106:31:19;03:38:00;3;1;EQUALIZACAO_4X_C20;2,046287;-0,236082;0;0,857688;0,857688;-0,857688;23,108302;43,844381;20,736079;1,761776;;;;;;;;;;;;
;;23/11/2022 03:03:25;7;DCH;106:33:19;03:40:00;3;1;EQUALIZACAO_4X_C20;2,046175;-0,236037;0;0,865569;0,865569;-0,865569;23,092177;43,844381;20,752203;1,777901;;;;;;;;;;;;
;;23/11/2022 03:05:25;7;DCH;106:35:19;03:42:00;3;1;EQUALIZACAO_4X_C20;2,045953;-0,236082;0;0,873437;0,873437;-0,873437;23,076078;43,844381;20,768302;1,794;;;;;;;;;;;;
;;23/11/2022 03:07:25;7;DCH;106:37:19;03:44:00;3;1;EQUALIZACAO_4X_C20;2,045731;-0,236037;0;0,881294;0,881294;-0,881294;23,060004;43,844381;20,784377;1,810074;;;;;;;;;;;;
;;23/11/2022 03:09:25;7;DCH;106:39:19;03:46:00;3;1;EQUALIZACAO_4X_C20;2,045508;-0,236037;0;0,889166;0,889166;-0,889166;23,0439;43,844381;20,800481;1,826178;;;;;;;;;;;;
;;23/11/2022 03:11:25;7;DCH;106:41:19;03:48:00;3;1;EQUALIZACAO_4X_C20;2,045397;-0,236082;0;0,897032;0,897032;-0,897032;23,027811;43,844381;20,816569;1,842267;;;;;;;;;;;;
;;23/11/2022 03:13:25;7;DCH;106:43:19;03:50:00;3;1;EQUALIZACAO_4X_C20;2,045175;-0,236037;0;0,904899;0,904899;-0,904899;23,011722;43,844381;20,832659;1,858356;;;;;;;;;;;;
;;23/11/2022 03:15:25;7;DCH;106:45:19;03:52:00;3;1;EQUALIZACAO_4X_C20;2,045064;-0,236082;0;0,912769;0,912769;-0,912769;22,995626;43,844381;20,848755;1,874452;;;;;;;;;;;;
;;23/11/2022 03:17:25;7;DCH;106:47:19;03:54:00;3;1;EQUALIZACAO_4X_C20;2,044841;-0,236082;0;0,920632;0,920632;-0,920632;22,979547;43,844381;20,864834;1,890531;;;;;;;;;;;;
;;23/11/2022 03:19:25;7;DCH;106:49:19;03:55:59;3;1;EQUALIZACAO_4X_C20;2,044619;-0,236082;0;0,928502;0,928502;-0,928502;22,963454;43,844381;20,880927;1,906624;;;;;;;;;;;;
;;23/11/2022 03:21:25;7;DCH;106:51:19;03:58:00;3;1;EQUALIZACAO_4X_C20;2,044508;-0,236037;0;0,936374;0,936374;-0,936374;22,947359;43,844381;20,897022;1,922719;;;;;;;;;;;;
;;23/11/2022 03:23:25;7;DCH;106:53:19;04:00:00;3;1;EQUALIZACAO_4X_C20;2,044285;-0,236037;0;0,944254;0,944254;-0,944254;22,931251;43,844381;20,91313;1,938827;;;;;;;;;;;;
;;23/11/2022 03:25:25;7;DCH;106:55:19;04:02:00;3;1;EQUALIZACAO_4X_C20;2,044063;-0,236037;0;0,952112;0,952112;-0,952112;22,915187;43,844381;20,929194;1,954891;;;;;;;;;;;;
;;23/11/2022 03:27:25;7;DCH;106:57:19;04:04:00;3;1;EQUALIZACAO_4X_C20;2,043952;-0,236037;0;0,95999;0,95999;-0,95999;22,899086;43,844381;20,945295;1,970992;;;;;;;;;;;;
;;23/11/2022 03:29:25;7;DCH;106:59:19;04:06:00;3;1;EQUALIZACAO_4X_C20;2,043729;-0,236082;0;0,967853;0,967853;-0,967853;22,883014;43,844381;20,961367;1,987064;;;;;;;;;;;;
;;23/11/2022 03:31:25;7;DCH;107:01:19;04:08:00;3;1;EQUALIZACAO_4X_C20;2,043507;-0,236082;0;0,975729;0,975729;-0,975729;22,866919;43,844381;20,977461;2,003159;;;;;;;;;;;;
;;23/11/2022 03:33:25;7;DCH;107:03:19;04:10:00;3;1;EQUALIZACAO_4X_C20;2,043285;-0,236082;0;0,983584;0,983584;-0,983584;22,850867;43,844381;20,993514;2,019211;;;;;;;;;;;;
;;23/11/2022 03:35:25;7;DCH;107:05:19;04:12:00;3;1;EQUALIZACAO_4X_C20;2,043173;-0,236037;0;0,991465;0,991465;-0,991465;22,834764;43,844381;21,009616;2,035314;;;;;;;;;;;;
;;23/11/2022 03:37:25;7;DCH;107:07:19;04:14:00;3;1;EQUALIZACAO_4X_C20;2,042951;-0,236082;0;0,999337;0,999337;-0,999337;22,818683;43,844381;21,025698;2,051395;;;;;;;;;;;;
;;23/11/2022 03:39:25;7;DCH;107:09:19;04:16:00;3;1;EQUALIZACAO_4X_C20;2,042729;-0,236082;0;1,007189;1,007189;-1,007189;22,802641;43,844381;21,04174;2,067437;;;;;;;;;;;;
;;23/11/2022 03:41:25;7;DCH;107:11:19;04:18:00;3;1;EQUALIZACAO_4X_C20;2,042618;-0,236082;0;1,01506;1,01506;-1,01506;22,786565;43,844381;21,057816;2,083513;;;;;;;;;;;;
;;23/11/2022 03:43:25;7;DCH;107:13:19;04:19:59;3;1;EQUALIZACAO_4X_C20;2,042395;-0,236082;0;1,022928;1,022928;-1,022928;22,770495;43,844381;21,073886;2,099584;;;;;;;;;;;;
;;23/11/2022 03:45:25;7;DCH;107:15:19;04:22:00;3;1;EQUALIZACAO_4X_C20;2,042173;-0,236082;0;1,030797;1,030797;-1,030797;22,754423;43,844381;21,089958;2,115655;;;;;;;;;;;;
;;23/11/2022 03:47:25;7;DCH;107:17:19;04:24:00;3;1;EQUALIZACAO_4X_C20;2,042062;-0,236082;0;1,038665;1,038665;-1,038665;22,738356;43,844381;21,106025;2,131722;;;;;;;;;;;;
;;23/11/2022 03:49:25;7;DCH;107:19:19;04:26:00;3;1;EQUALIZACAO_4X_C20;2,041839;-0,236037;0;1,046541;1,046541;-1,046541;22,722272;43,844381;21,122108;2,147806;;;;;;;;;;;;
;;23/11/2022 03:51:25;7;DCH;107:21:19;04:28:00;3;1;EQUALIZACAO_4X_C20;2,041617;-0,236037;0;1,054409;1,054409;-1,054409;22,706209;43,844381;21,138171;2,163869;;;;;;;;;;;;
;;23/11/2022 03:53:25;7;DCH;107:23:19;04:30:00;3;1;EQUALIZACAO_4X_C20;2,041506;-0,236082;0;1,062278;1,062278;-1,062278;22,690144;43,844381;21,154237;2,179934;;;;;;;;;;;;
;;23/11/2022 03:55:25;7;DCH;107:25:19;04:32:00;3;1;EQUALIZACAO_4X_C20;2,041283;-0,236082;0;1,070143;1,070143;-1,070143;22,674087;43,844381;21,170293;2,195991;;;;;;;;;;;;
;;23/11/2022 03:57:25;7;DCH;107:27:19;04:34:00;3;1;EQUALIZACAO_4X_C20;2,041061;-0,236037;0;1,078022;1,078022;-1,078022;22,658006;43,844381;21,186375;2,212072;;;;;;;;;;;;
;;23/11/2022 03:59:25;7;DCH;107:29:19;04:36:00;3;1;EQUALIZACAO_4X_C20;2,04095;-0,236082;0;1,08588;1,08588;-1,08588;22,641968;43,844381;21,202413;2,22811;;;;;;;;;;;;
;;23/11/2022 04:01:25;7;DCH;107:31:19;04:37:59;3;1;EQUALIZACAO_4X_C20;2,040727;-0,236037;0;1,093744;1,093744;-1,093744;22,625919;43,844381;21,218462;2,244159;;;;;;;;;;;;
;;23/11/2022 04:03:25;7;DCH;107:33:19;04:40:00;3;1;EQUALIZACAO_4X_C20;2,040505;-0,236037;0;1,101621;1,101621;-1,101621;22,609844;43,844381;21,234536;2,260234;;;;;;;;;;;;
;;23/11/2022 04:05:25;7;DCH;107:35:19;04:42:00;3;1;EQUALIZACAO_4X_C20;2,040283;-0,236127;0;1,109492;1,109492;-1,109492;22,593784;43,844381;21,250597;2,276295;;;;;;;;;;;;
;;23/11/2022 04:07:25;7;DCH;107:37:19;04:44:00;3;1;EQUALIZACAO_4X_C20;2,040172;-0,236037;0;1,117359;1,117359;-1,117359;22,577733;43,844381;21,266648;2,292345;;;;;;;;;;;;
;;23/11/2022 04:09:25;7;DCH;107:39:19;04:46:00;3;1;EQUALIZACAO_4X_C20;2,039949;-0,236037;0;1,125231;1,125231;-1,125231;22,561674;43,844381;21,282707;2,308404;;;;;;;;;;;;
;;23/11/2022 04:11:25;7;DCH;107:41:19;04:47:59;3;1;EQUALIZACAO_4X_C20;2,039727;-0,236037;0;1,133087;1,133087;-1,133087;22,545649;43,844381;21,298732;2,324429;;;;;;;;;;;;
;;23/11/2022 04:13:25;7;DCH;107:43:19;04:50:00;3;1;EQUALIZACAO_4X_C20;2,039504;-0,236082;0;1,14097;1,14097;-1,14097;22,529572;43,844381;21,314809;2,340506;;;;;;;;;;;;
;;23/11/2022 04:15:25;7;DCH;107:45:19;04:51:59;3;1;EQUALIZACAO_4X_C20;2,039393;-0,236037;0;1,148829;1,148829;-1,148829;22,513542;43,844381;21,330839;2,356536;;;;;;;;;;;;
