Measurement ID;7709;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;26/11/2022 13:45:26;7;DCH;71:21:38;15:18:00;2;1;EQUALIZACAO_4X_C20;1,96237;-0,250005;0;3,825434;3,825434;-3,825434;6,915318;24,591004;17,675685;7,721033;;;;;;;;;;;;
;;26/11/2022 13:47:26;7;DCH;71:23:38;15:20:00;2;1;EQUALIZACAO_4X_C20;1,962037;-0,25005;0;3,833757;3,833757;-3,833757;6,898987;24,591004;17,692017;7,737364;;;;;;;;;;;;
;;26/11/2022 13:49:26;7;DCH;71:25:38;15:21:59;2;1;EQUALIZACAO_4X_C20;1,961592;-0,25005;0;3,8421;3,8421;-3,8421;6,88262;24,591004;17,708384;7,753731;;;;;;;;;;;;
;;26/11/2022 13:51:26;7;DCH;71:27:38;15:24:00;2;1;EQUALIZACAO_4X_C20;1,96137;-0,25005;0;3,850434;3,850434;-3,850434;6,866273;24,591004;17,724731;7,770078;;;;;;;;;;;;
;;26/11/2022 13:53:26;7;DCH;71:29:38;15:26:00;2;1;EQUALIZACAO_4X_C20;1,960925;-0,25005;0;3,858762;3,858762;-3,858762;6,84994;24,591004;17,741063;7,786411;;;;;;;;;;;;
;;26/11/2022 13:55:26;7;DCH;71:31:38;15:28:00;2;1;EQUALIZACAO_4X_C20;1,960591;-0,250005;0;3,867096;3,867096;-3,867096;6,8336;24,591004;17,757404;7,802751;;;;;;;;;;;;
;;26/11/2022 13:57:26;7;DCH;71:33:38;15:30:00;2;1;EQUALIZACAO_4X_C20;1,960258;-0,25005;0;3,875428;3,875428;-3,875428;6,817265;24,591004;17,773739;7,819086;;;;;;;;;;;;
;;26/11/2022 13:59:26;7;DCH;71:35:38;15:32:00;2;1;EQUALIZACAO_4X_C20;1,959924;-0,25005;0;3,883776;3,883776;-3,883776;6,800902;24,591004;17,790101;7,835449;;;;;;;;;;;;
;;26/11/2022 14:01:26;7;DCH;71:37:38;15:34:00;2;1;EQUALIZACAO_4X_C20;1,959591;-0,250005;0;3,892102;3,892102;-3,892102;6,784586;24,591004;17,806418;7,851765;;;;;;;;;;;;
;;26/11/2022 14:03:26;7;DCH;71:39:38;15:36:00;2;1;EQUALIZACAO_4X_C20;1,959146;-0,25005;0;3,900437;3,900437;-3,900437;6,768255;24,591004;17,822749;7,868096;;;;;;;;;;;;
;;26/11/2022 14:05:26;7;DCH;71:41:38;15:38:00;2;1;EQUALIZACAO_4X_C20;1,958812;-0,250005;0;3,908769;3,908769;-3,908769;6,751933;24,591004;17,839071;7,884419;;;;;;;;;;;;
;;26/11/2022 14:07:26;7;DCH;71:43:38;15:39:59;2;1;EQUALIZACAO_4X_C20;1,958368;-0,250005;0;3,9171;3,9171;-3,9171;6,735616;24,591004;17,855388;7,900736;;;;;;;;;;;;
;;26/11/2022 14:09:26;7;DCH;71:45:38;15:41:59;2;1;EQUALIZACAO_4X_C20;1,958034;-0,25005;0;3,925441;3,925441;-3,925441;6,719281;24,591004;17,871723;7,91707;;;;;;;;;;;;
;;26/11/2022 14:11:26;7;DCH;71:47:38;15:44:00;2;1;EQUALIZACAO_4X_C20;1,957701;-0,25005;0;3,933774;3,933774;-3,933774;6,702967;24,591004;17,888037;7,933384;;;;;;;;;;;;
;;26/11/2022 14:13:26;7;DCH;71:49:38;15:46:00;2;1;EQUALIZACAO_4X_C20;1,957367;-0,250005;0;3,94211;3,94211;-3,94211;6,686648;24,591004;17,904356;7,949703;;;;;;;;;;;;
;;26/11/2022 14:15:26;7;DCH;71:51:38;15:48:00;2;1;EQUALIZACAO_4X_C20;1,956922;-0,25005;0;3,950448;3,950448;-3,950448;6,67033;24,591004;17,920673;7,966021;;;;;;;;;;;;
;;26/11/2022 14:17:26;7;DCH;71:53:38;15:49:59;2;1;EQUALIZACAO_4X_C20;1,956589;-0,250005;0;3,958771;3,958771;-3,958771;6,654044;24,591004;17,93696;7,982308;;;;;;;;;;;;
;;26/11/2022 14:19:26;7;DCH;71:55:38;15:52:00;2;1;EQUALIZACAO_4X_C20;1,956144;-0,250005;0;3,967121;3,967121;-3,967121;6,637709;24,591004;17,953295;7,998642;;;;;;;;;;;;
;;26/11/2022 14:21:26;7;DCH;71:57:38;15:53:59;2;1;EQUALIZACAO_4X_C20;1,95581;-0,25005;0;3,975442;3,975442;-3,975442;6,621431;24,591004;17,969572;8,01492;;;;;;;;;;;;
;;26/11/2022 14:23:26;7;DCH;71:59:38;15:56:00;2;1;EQUALIZACAO_4X_C20;1,955366;-0,250005;0;3,983786;3,983786;-3,983786;6,605114;24,591004;17,98589;8,031237;;;;;;;;;;;;
;;26/11/2022 14:25:26;7;DCH;72:01:38;15:58:00;2;1;EQUALIZACAO_4X_C20;1,955032;-0,25005;0;3,992115;3,992115;-3,992115;6,58883;24,591004;18,002173;8,047521;;;;;;;;;;;;
;;26/11/2022 14:27:26;7;DCH;72:03:38;16:00:00;2;1;EQUALIZACAO_4X_C20;1,954587;-0,25005;0;4,000447;4,000447;-4,000447;6,572542;24,591004;18,018462;8,063809;;;;;;;;;;;;
;;26/11/2022 14:29:26;7;DCH;72:05:38;16:02:00;2;1;EQUALIZACAO_4X_C20;1,954142;-0,250005;0;4,008789;4,008789;-4,008789;6,556238;24,591004;18,034766;8,080113;;;;;;;;;;;;
;;26/11/2022 14:31:26;7;DCH;72:07:38;16:04:00;2;1;EQUALIZACAO_4X_C20;1,953809;-0,25005;0;4,017118;4,017118;-4,017118;6,539963;24,591004;18,05104;8,096388;;;;;;;;;;;;
;;26/11/2022 14:33:26;7;DCH;72:09:38;16:06:00;2;1;EQUALIZACAO_4X_C20;1,953475;-0,25005;0;4,025455;4,025455;-4,025455;6,523677;24,591004;18,067327;8,112674;;;;;;;;;;;;
;;26/11/2022 14:35:26;7;DCH;72:11:38;16:08:00;2;1;EQUALIZACAO_4X_C20;1,953031;-0,25005;0;4,033793;4,033793;-4,033793;6,507391;24,591004;18,083612;8,12896;;;;;;;;;;;;
;;26/11/2022 14:37:26;7;DCH;72:13:38;16:10:00;2;1;EQUALIZACAO_4X_C20;1,952586;-0,25005;0;4,042116;4,042116;-4,042116;6,491137;24,591004;18,099867;8,145214;;;;;;;;;;;;
;;26/11/2022 14:39:26;7;DCH;72:15:38;16:12:00;2;1;EQUALIZACAO_4X_C20;1,952141;-0,25005;0;4,050456;4,050456;-4,050456;6,474855;24,591004;18,116148;8,161496;;;;;;;;;;;;
;;26/11/2022 14:41:26;7;DCH;72:17:38;16:14:00;2;1;EQUALIZACAO_4X_C20;1,951808;-0,25005;0;4,058785;4,058785;-4,058785;6,458597;24,591004;18,132407;8,177755;;;;;;;;;;;;
;;26/11/2022 14:43:26;7;DCH;72:19:38;16:16:00;2;1;EQUALIZACAO_4X_C20;1,951363;-0,250005;0;4,067122;4,067122;-4,067122;6,442325;24,591004;18,148678;8,194026;;;;;;;;;;;;
;;26/11/2022 14:45:26;7;DCH;72:21:38;16:18:00;2;1;EQUALIZACAO_4X_C20;1,950918;-0,25005;0;4,075466;4,075466;-4,075466;6,426046;24,591004;18,164958;8,210305;;;;;;;;;;;;
;;26/11/2022 14:47:26;7;DCH;72:23:38;16:20:00;2;1;EQUALIZACAO_4X_C20;1,950473;-0,25005;0;4,0838;4,0838;-4,0838;6,409789;24,591004;18,181214;8,226562;;;;;;;;;;;;
;;26/11/2022 14:49:26;7;DCH;72:25:38;16:22:00;2;1;EQUALIZACAO_4X_C20;1,950028;-0,25005;0;4,092135;4,092135;-4,092135;6,393533;24,591004;18,197471;8,242819;;;;;;;;;;;;
;;26/11/2022 14:51:26;7;DCH;72:27:38;16:23:59;2;1;EQUALIZACAO_4X_C20;1,949695;-0,25005;0;4,100462;4,100462;-4,100462;6,377297;24,591004;18,213707;8,259055;;;;;;;;;;;;
;;26/11/2022 14:53:26;7;DCH;72:29:38;16:26:00;2;1;EQUALIZACAO_4X_C20;1,949139;-0,25005;0;4,10879;4,10879;-4,10879;6,361063;24,591004;18,22994;8,275288;;;;;;;;;;;;
;;26/11/2022 14:55:26;7;DCH;72:31:38;16:28:00;2;1;EQUALIZACAO_4X_C20;1,948694;-0,250005;0;4,117125;4,117125;-4,117125;6,344818;24,591004;18,246186;8,291533;;;;;;;;;;;;
;;26/11/2022 14:57:26;7;DCH;72:33:38;16:30:00;2;1;EQUALIZACAO_4X_C20;1,948249;-0,250005;0;4,125463;4,125463;-4,125463;6,328571;24,591004;18,262432;8,30778;;;;;;;;;;;;
;;26/11/2022 14:59:26;7;DCH;72:35:38;16:32:00;2;1;EQUALIZACAO_4X_C20;1,947805;-0,25005;0;4,133803;4,133803;-4,133803;6,312324;24,591004;18,27868;8,324027;;;;;;;;;;;;
;;26/11/2022 15:01:26;7;DCH;72:37:38;16:33:59;2;1;EQUALIZACAO_4X_C20;1,94736;-0,25005;0;4,142128;4,142128;-4,142128;6,296112;24,591004;18,294892;8,340239;;;;;;;;;;;;
;;26/11/2022 15:03:26;7;DCH;72:39:38;16:36:00;2;1;EQUALIZACAO_4X_C20;1,946915;-0,25005;0;4,150472;4,150472;-4,150472;6,279863;24,591004;18,311141;8,356488;;;;;;;;;;;;
;;26/11/2022 15:05:26;7;DCH;72:41:38;16:38:00;2;1;EQUALIZACAO_4X_C20;1,94647;-0,250005;0;4,158798;4,158798;-4,158798;6,263656;24,591004;18,327347;8,372695;;;;;;;;;;;;
;;26/11/2022 15:07:26;7;DCH;72:43:38;16:40:00;2;1;EQUALIZACAO_4X_C20;1,946026;-0,25005;0;4,167138;4,167138;-4,167138;6,247425;24,591004;18,343579;8,388926;;;;;;;;;;;;
;;26/11/2022 15:09:26;7;DCH;72:45:38;16:42:00;2;1;EQUALIZACAO_4X_C20;1,94547;-0,250005;0;4,175477;4,175477;-4,175477;6,2312;24,591004;18,359804;8,405152;;;;;;;;;;;;
;;26/11/2022 15:11:26;7;DCH;72:47:38;16:44:00;2;1;EQUALIZACAO_4X_C20;1,945025;-0,250005;0;4,183808;4,183808;-4,183808;6,214993;24,591004;18,376011;8,421359;;;;;;;;;;;;
;;26/11/2022 15:13:26;7;DCH;72:49:38;16:46:00;2;1;EQUALIZACAO_4X_C20;1,94458;-0,250005;0;4,192135;4,192135;-4,192135;6,198799;24,591004;18,392205;8,437552;;;;;;;;;;;;
;;26/11/2022 15:15:26;7;DCH;72:51:38;16:48:00;2;1;EQUALIZACAO_4X_C20;1,944024;-0,250005;0;4,200477;4,200477;-4,200477;6,182579;24,591004;18,408425;8,453772;;;;;;;;;;;;
;;26/11/2022 15:17:26;7;DCH;72:53:38;16:49:59;2;1;EQUALIZACAO_4X_C20;1,94358;-0,250005;0;4,2088;4,2088;-4,2088;6,1664;24,591004;18,424603;8,469951;;;;;;;;;;;;
;;26/11/2022 15:19:26;7;DCH;72:55:38;16:51:59;2;1;EQUALIZACAO_4X_C20;1,943024;-0,250005;0;4,217139;4,217139;-4,217139;6,150196;24,591004;18,440808;8,486156;;;;;;;;;;;;
;;26/11/2022 15:21:26;7;DCH;72:57:38;16:54:00;2;1;EQUALIZACAO_4X_C20;1,942579;-0,25005;0;4,225485;4,225485;-4,225485;6,133982;24,591004;18,457022;8,502369;;;;;;;;;;;;
;;26/11/2022 15:23:26;7;DCH;72:59:38;16:56:00;2;1;EQUALIZACAO_4X_C20;1,942023;-0,250005;0;4,233806;4,233806;-4,233806;6,11782;24,591004;18,473184;8,518532;;;;;;;;;;;;
;;26/11/2022 15:25:26;7;DCH;73:01:38;16:58:00;2;1;EQUALIZACAO_4X_C20;1,941578;-0,25005;0;4,242153;4,242153;-4,242153;6,101612;24,591004;18,489391;8,534739;;;;;;;;;;;;
;;26/11/2022 15:27:26;7;DCH;73:03:38;17:00:00;2;1;EQUALIZACAO_4X_C20;1,941022;-0,250005;0;4,250481;4,250481;-4,250481;6,085445;24,591004;18,505559;8,550906;;;;;;;;;;;;
;;26/11/2022 15:29:26;7;DCH;73:05:38;17:02:00;2;1;EQUALIZACAO_4X_C20;1,940466;-0,25005;0;4,258802;4,258802;-4,258802;6,069295;24,591004;18,521709;8,567056;;;;;;;;;;;;
;;26/11/2022 15:31:26;7;DCH;73:07:38;17:04:00;2;1;EQUALIZACAO_4X_C20;1,93991;-0,25005;0;4,26714;4,26714;-4,26714;6,053118;24,591004;18,537886;8,583233;;;;;;;;;;;;
;;26/11/2022 15:33:26;7;DCH;73:09:38;17:06:00;2;1;EQUALIZACAO_4X_C20;1,939354;-0,250005;0;4,275491;4,275491;-4,275491;6,03692;24,591004;18,554084;8,599431;;;;;;;;;;;;
;;26/11/2022 15:35:26;7;DCH;73:11:38;17:08:00;2;1;EQUALIZACAO_4X_C20;1,938798;-0,250005;0;4,283813;4,283813;-4,283813;6,020783;24,591004;18,570221;8,615568;;;;;;;;;;;;
;;26/11/2022 15:37:26;7;DCH;73:13:38;17:10:00;2;1;EQUALIZACAO_4X_C20;1,938242;-0,250005;0;4,292152;4,292152;-4,292152;6,004617;24,591004;18,586386;8,631734;;;;;;;;;;;;
;;26/11/2022 15:39:26;7;DCH;73:15:38;17:12:00;2;1;EQUALIZACAO_4X_C20;1,937687;-0,250005;0;4,300485;4,300485;-4,300485;5,988468;24,591004;18,602536;8,647883;;;;;;;;;;;;
;;26/11/2022 15:41:26;7;DCH;73:17:38;17:14:00;2;1;EQUALIZACAO_4X_C20;1,937242;-0,25005;0;4,308826;4,308826;-4,308826;5,972307;24,591004;18,618697;8,664044;;;;;;;;;;;;
;;26/11/2022 15:43:26;7;DCH;73:19:38;17:16:00;2;1;EQUALIZACAO_4X_C20;1,936575;-0,250005;0;4,31715;4,31715;-4,31715;5,956184;24,591004;18,634819;8,680167;;;;;;;;;;;;
;;26/11/2022 15:45:26;7;DCH;73:21:38;17:18:00;2;1;EQUALIZACAO_4X_C20;1,936019;-0,25005;0;4,325492;4,325492;-4,325492;5,940032;24,591004;18,650971;8,696319;;;;;;;;;;;;
;;26/11/2022 15:47:26;7;DCH;73:23:38;17:20:00;2;1;EQUALIZACAO_4X_C20;1,935463;-0,250005;0;4,333823;4,333823;-4,333823;5,923905;24,591004;18,667099;8,712446;;;;;;;;;;;;
;;26/11/2022 15:49:26;7;DCH;73:25:38;17:21:59;2;1;EQUALIZACAO_4X_C20;1,934907;-0,250005;0;4,342155;4,342155;-4,342155;5,907781;24,591004;18,683223;8,72857;;;;;;;;;;;;
;;26/11/2022 15:51:26;7;DCH;73:27:38;17:24:00;2;1;EQUALIZACAO_4X_C20;1,93424;-0,25005;0;4,350496;4,350496;-4,350496;5,891645;24,591004;18,699358;8,744706;;;;;;;;;;;;
;;26/11/2022 15:53:26;7;DCH;73:29:38;17:26:00;2;1;EQUALIZACAO_4X_C20;1,933684;-0,250005;0;4,35883;4,35883;-4,35883;5,875528;24,591004;18,715475;8,760823;;;;;;;;;;;;
;;26/11/2022 15:55:26;7;DCH;73:31:38;17:27:59;2;1;EQUALIZACAO_4X_C20;1,933017;-0,25005;0;4,367161;4,367161;-4,367161;5,859422;24,591004;18,731582;8,77693;;;;;;;;;;;;
;;26/11/2022 15:57:26;7;DCH;73:33:38;17:30:00;2;1;EQUALIZACAO_4X_C20;1,932349;-0,25005;0;4,375486;4,375486;-4,375486;5,843332;24,591004;18,747671;8,793019;;;;;;;;;;;;
;;26/11/2022 15:59:26;7;DCH;73:35:38;17:32:00;2;1;EQUALIZACAO_4X_C20;1,931794;-0,25005;0;4,383826;4,383826;-4,383826;5,827219;24,591004;18,763785;8,809132;;;;;;;;;;;;
;;26/11/2022 16:01:26;7;DCH;73:37:38;17:34:00;2;1;EQUALIZACAO_4X_C20;1,931126;-0,250005;0;4,392165;4,392165;-4,392165;5,811114;24,591004;18,77989;8,825237;;;;;;;;;;;;
;;26/11/2022 16:03:26;7;DCH;73:39:38;17:36:00;2;1;EQUALIZACAO_4X_C20;1,930459;-0,25005;0;4,400498;4,400498;-4,400498;5,795025;24,591004;18,795979;8,841327;;;;;;;;;;;;
;;26/11/2022 16:05:26;7;DCH;73:41:38;17:38:00;2;1;EQUALIZACAO_4X_C20;1,929792;-0,250005;0;4,40883;4,40883;-4,40883;5,778942;24,591004;18,812062;8,857409;;;;;;;;;;;;
;;26/11/2022 16:07:26;7;DCH;73:43:38;17:40:00;2;1;EQUALIZACAO_4X_C20;1,929125;-0,250005;0;4,417172;4,417172;-4,417172;5,762847;24,591004;18,828156;8,873504;;;;;;;;;;;;
;;26/11/2022 16:09:26;7;DCH;73:45:38;17:42:00;2;1;EQUALIZACAO_4X_C20;1,928347;-0,250005;0;4,425505;4,425505;-4,425505;5,746775;24,591004;18,844229;8,889576;;;;;;;;;;;;
;;26/11/2022 16:11:26;7;DCH;73:47:38;17:44:00;2;1;EQUALIZACAO_4X_C20;1,92768;-0,25005;0;4,433826;4,433826;-4,433826;5,730731;24,591004;18,860272;8,90562;;;;;;;;;;;;
;;26/11/2022 16:13:26;7;DCH;73:49:38;17:46:00;2;1;EQUALIZACAO_4X_C20;1,927012;-0,25005;0;4,442167;4,442167;-4,442167;5,714657;24,591004;18,876347;8,921694;;;;;;;;;;;;
;;26/11/2022 16:15:26;7;DCH;73:51:38;17:48:00;2;1;EQUALIZACAO_4X_C20;1,926234;-0,250005;0;4,450504;4,450504;-4,450504;5,698594;24,591004;18,892409;8,937757;;;;;;;;;;;;
;;26/11/2022 16:17:26;7;DCH;73:53:38;17:50:00;2;1;EQUALIZACAO_4X_C20;1,925567;-0,250005;0;4,458839;4,458839;-4,458839;5,682541;24,591004;18,908462;8,95381;;;;;;;;;;;;
;;26/11/2022 16:19:26;7;DCH;73:55:38;17:52:00;2;1;EQUALIZACAO_4X_C20;1,924789;-0,250005;0;4,467164;4,467164;-4,467164;5,666514;24,591004;18,92449;8,969837;;;;;;;;;;;;
;;26/11/2022 16:21:26;7;DCH;73:57:38;17:53:59;2;1;EQUALIZACAO_4X_C20;1,92401;-0,25005;0;4,475495;4,475495;-4,475495;5,650481;24,591004;18,940522;8,98587;;;;;;;;;;;;
;;26/11/2022 16:23:26;7;DCH;73:59:38;17:56:00;2;1;EQUALIZACAO_4X_C20;1,923232;-0,25005;0;4,483846;4,483846;-4,483846;5,634419;24,591004;18,956585;9,001933;;;;;;;;;;;;
;;26/11/2022 16:25:26;7;DCH;74:01:38;17:58:00;2;1;EQUALIZACAO_4X_C20;1,922454;-0,250005;0;4,492168;4,492168;-4,492168;5,618416;24,591004;18,972588;9,017935;;;;;;;;;;;;
;;26/11/2022 16:27:26;7;DCH;74:03:38;18:00:00;2;1;EQUALIZACAO_4X_C20;1,921675;-0,25005;0;4,500514;4,500514;-4,500514;5,602375;24,591004;18,988629;9,033976;;;;;;;;;;;;
;;26/11/2022 16:29:26;7;DCH;74:05:38;18:02:00;2;1;EQUALIZACAO_4X_C20;1,920786;-0,25005;0;4,508839;4,508839;-4,508839;5,58638;24,591004;19,004624;9,049971;;;;;;;;;;;;
;;26/11/2022 16:31:26;7;DCH;74:07:38;18:04:00;2;1;EQUALIZACAO_4X_C20;1,920008;-0,25005;0;4,517171;4,517171;-4,517171;5,570379;24,591004;19,020625;9,065972;;;;;;;;;;;;
;;26/11/2022 16:33:26;7;DCH;74:09:38;18:06:00;2;1;EQUALIZACAO_4X_C20;1,919118;-0,25005;0;4,525508;4,525508;-4,525508;5,554374;24,591004;19,036629;9,081977;;;;;;;;;;;;
;;26/11/2022 16:35:26;7;DCH;74:11:38;18:08:00;2;1;EQUALIZACAO_4X_C20;1,91834;-0,250005;0;4,533845;4,533845;-4,533845;5,538379;24,591004;19,052624;9,097972;;;;;;;;;;;;
;;26/11/2022 16:37:26;7;DCH;74:13:38;18:09:59;2;1;EQUALIZACAO_4X_C20;1,91745;-0,25005;0;4,542167;4,542167;-4,542167;5,522418;24,591004;19,068586;9,113933;;;;;;;;;;;;
;;26/11/2022 16:39:26;7;DCH;74:15:38;18:12:00;2;1;EQUALIZACAO_4X_C20;1,916561;-0,25005;0;4,55051;4,55051;-4,55051;5,506425;24,591004;19,084579;9,129926;;;;;;;;;;;;
;;26/11/2022 16:41:26;7;DCH;74:17:38;18:14:00;2;1;EQUALIZACAO_4X_C20;1,91556;-0,25005;0;4,558853;4,558853;-4,558853;5,490438;24,591004;19,100565;9,145913;;;;;;;;;;;;
;;26/11/2022 16:43:26;7;DCH;74:19:38;18:16:00;2;1;EQUALIZACAO_4X_C20;1,91467;-0,25005;0;4,567173;4,567173;-4,567173;5,474504;24,591004;19,1165;9,161848;;;;;;;;;;;;
;;26/11/2022 16:45:26;7;DCH;74:21:38;18:18:00;2;1;EQUALIZACAO_4X_C20;1,91367;-0,250005;0;4,57552;4,57552;-4,57552;5,458526;24,591004;19,132478;9,177825;;;;;;;;;;;;
;;26/11/2022 16:47:26;7;DCH;74:23:38;18:20:00;2;1;EQUALIZACAO_4X_C20;1,91278;-0,250005;0;4,583857;4,583857;-4,583857;5,442575;24,591004;19,148428;9,193776;;;;;;;;;;;;
;;26/11/2022 16:49:26;7;DCH;74:25:38;18:22:00;2;1;EQUALIZACAO_4X_C20;1,91178;-0,250005;0;4,592183;4,592183;-4,592183;5,426654;24,591004;19,16435;9,209697;;;;;;;;;;;;
;;26/11/2022 16:51:26;7;DCH;74:27:38;18:24:00;2;1;EQUALIZACAO_4X_C20;1,910668;-0,25005;0;4,600525;4,600525;-4,600525;5,410711;24,591004;19,180292;9,22564;;;;;;;;;;;;
;;26/11/2022 16:53:26;7;DCH;74:29:38;18:26:00;2;1;EQUALIZACAO_4X_C20;1,909667;-0,25005;0;4,608845;4,608845;-4,608845;5,394818;24,591004;19,196186;9,241533;;;;;;;;;;;;
;;26/11/2022 16:55:26;7;DCH;74:31:38;18:28:00;2;1;EQUALIZACAO_4X_C20;1,908555;-0,250005;0;4,617181;4,617181;-4,617181;5,378903;24,591004;19,212101;9,257448;;;;;;;;;;;;
;;26/11/2022 16:57:26;7;DCH;74:33:38;18:30:00;2;1;EQUALIZACAO_4X_C20;1,907443;-0,25005;0;4,625512;4,625512;-4,625512;5,363009;24,591004;19,227995;9,273343;;;;;;;;;;;;
;;26/11/2022 16:59:26;7;DCH;74:35:38;18:32:00;2;1;EQUALIZACAO_4X_C20;1,906331;-0,25005;0;4,63386;4,63386;-4,63386;5,347089;24,591004;19,243915;9,289263;;;;;;;;;;;;
;;26/11/2022 17:01:26;7;DCH;74:37:38;18:34:00;2;1;EQUALIZACAO_4X_C20;1,905108;-0,25005;0;4,642182;4,642182;-4,642182;5,33123;24,591004;19,259773;9,305121;;;;;;;;;;;;
;;26/11/2022 17:03:26;7;DCH;74:39:38;18:36:00;2;1;EQUALIZACAO_4X_C20;1,903885;-0,250005;0;4,650519;4,650519;-4,650519;5,315351;24,591004;19,275652;9,321;;;;;;;;;;;;
;;26/11/2022 17:05:26;7;DCH;74:41:38;18:38:00;2;1;EQUALIZACAO_4X_C20;1,902662;-0,250005;0;4,658855;4,658855;-4,658855;5,299487;24,591004;19,291517;9,336865;;;;;;;;;;;;
;;26/11/2022 17:07:26;7;DCH;74:43:38;18:39:59;2;1;EQUALIZACAO_4X_C20;1,901328;-0,25005;0;4,667191;4,667191;-4,667191;5,283632;24,591004;19,307372;9,35272;;;;;;;;;;;;
;;26/11/2022 17:09:26;7;DCH;74:45:38;18:42:00;2;1;EQUALIZACAO_4X_C20;1,899994;-0,250005;0;4,675528;4,675528;-4,675528;5,267785;24,591004;19,323219;9,368566;;;;;;;;;;;;
;;26/11/2022 17:11:26;7;DCH;74:47:38;18:44:00;2;1;EQUALIZACAO_4X_C20;1,898548;-0,25005;0;4,683861;4,683861;-4,683861;5,251959;24,591004;19,339045;9,384392;;;;;;;;;;;;
;;26/11/2022 17:13:26;7;DCH;74:49:38;18:46:00;2;1;EQUALIZACAO_4X_C20;1,897103;-0,25005;0;4,692186;4,692186;-4,692186;5,236159;24,591004;19,354844;9,400192;;;;;;;;;;;;
;;26/11/2022 17:15:26;7;DCH;74:51:38;18:48:00;2;1;EQUALIZACAO_4X_C20;1,895546;-0,250005;0;4,700524;4,700524;-4,700524;5,220348;24,591004;19,370656;9,416004;;;;;;;;;;;;
;;26/11/2022 17:17:26;7;DCH;74:53:38;18:50:00;2;1;EQUALIZACAO_4X_C20;1,893989;-0,250005;0;4,70886;4,70886;-4,70886;5,204553;24,591004;19,38645;9,431798;;;;;;;;;;;;
;;26/11/2022 17:19:26;7;DCH;74:55:38;18:52:00;2;1;EQUALIZACAO_4X_C20;1,892322;-0,25005;0;4,717192;4,717192;-4,717192;5,188779;24,591004;19,402224;9,447572;;;;;;;;;;;;
;;26/11/2022 17:21:26;7;DCH;74:57:38;18:54:00;2;1;EQUALIZACAO_4X_C20;1,890654;-0,25005;0;4,725532;4,725532;-4,725532;5,173003;24,591004;19,418;9,463348;;;;;;;;;;;;
;;26/11/2022 17:23:26;7;DCH;74:59:38;18:55:59;2;1;EQUALIZACAO_4X_C20;1,888875;-0,25005;0;4,733865;4,733865;-4,733865;5,157256;24,591004;19,433748;9,479095;;;;;;;;;;;;
;;26/11/2022 17:25:26;7;DCH;75:01:38;18:58:00;2;1;EQUALIZACAO_4X_C20;1,887096;-0,250005;0;4,742201;4,742201;-4,742201;5,141517;24,591004;19,449487;9,494834;;;;;;;;;;;;
;;26/11/2022 17:27:26;7;DCH;75:03:38;18:59:59;2;1;EQUALIZACAO_4X_C20;1,885205;-0,250005;0;4,750536;4,750536;-4,750536;5,125795;24,591004;19,465209;9,510556;;;;;;;;;;;;
;;26/11/2022 17:29:26;7;DCH;75:05:38;19:02:00;2;1;EQUALIZACAO_4X_C20;1,883315;-0,25005;0;4,758874;4,758874;-4,758874;5,110084;24,591004;19,48092;9,526267;;;;;;;;;;;;
;;26/11/2022 17:31:26;7;DCH;75:07:38;19:04:00;2;1;EQUALIZACAO_4X_C20;1,881203;-0,25005;0;4,767195;4,767195;-4,767195;5,094423;24,591004;19,496581;9,541929;;;;;;;;;;;;
;;26/11/2022 17:33:26;7;DCH;75:09:38;19:06:00;2;1;EQUALIZACAO_4X_C20;1,878979;-0,25005;0;4,77554;4,77554;-4,77554;5,078733;24,591004;19,512271;9,557618;;;;;;;;;;;;
;;26/11/2022 17:35:26;7;DCH;75:11:38;19:08:00;2;1;EQUALIZACAO_4X_C20;1,876755;-0,25005;0;4,78387;4,78387;-4,78387;5,06309;24,591004;19,527914;9,573261;;;;;;;;;;;;
;;26/11/2022 17:37:26;7;DCH;75:13:38;19:10:00;2;1;EQUALIZACAO_4X_C20;1,874309;-0,25005;0;4,792211;4,792211;-4,792211;5,047446;24,591004;19,543558;9,588905;;;;;;;;;;;;
;;26/11/2022 17:39:26;7;DCH;75:15:38;19:12:00;2;1;EQUALIZACAO_4X_C20;1,871863;-0,250005;0;4,800535;4,800535;-4,800535;5,031854;24,591004;19,55915;9,604497;;;;;;;;;;;;
;;26/11/2022 17:41:26;7;DCH;75:17:38;19:14:00;2;1;EQUALIZACAO_4X_C20;1,869083;-0,25005;0;4,808869;4,808869;-4,808869;5,016265;24,591004;19,574739;9,620086;;;;;;;;;;;;
;;26/11/2022 17:43:26;7;DCH;75:19:38;19:16:00;2;1;EQUALIZACAO_4X_C20;1,866192;-0,25005;0;4,817212;4,817212;-4,817212;5,000684;24,591004;19,590319;9,635667;;;;;;;;;;;;
;;26/11/2022 17:45:26;7;DCH;75:21:38;19:18:00;2;1;EQUALIZACAO_4X_C20;1,862968;-0,25005;0;4,825535;4,825535;-4,825535;4,985165;24,591004;19,605839;9,651186;;;;;;;;;;;;
